19,0,3.00,1.00,1.00,3.00,4,2,1,0,28.00
19,1,3.00,1.00,3.00,1.00,0,1,1,1,12.98
19,2,3.00,1.00,1.00,3.00,2,1,1,0,15.66
19,3,3.00,1.00,1.00,3.00,0,3,0,1,16.21
19,4,3.00,1.00,3.00,1.00,3,0,0,0,29.29
19,5,3.00,1.00,3.00,1.00,4,1,0,0,24.72
19,6,3.00,1.00,3.00,1.00,4,0,0,0,29.74
19,7,3.00,1.00,3.00,1.00,3,1,0,0,29.59
19,8,3.00,1.00,3.00,1.00,1,2,1,1,14.34
19,9,3.00,1.00,3.00,1.00,1,0,1,1,15.29
19,10,3.00,1.00,1.00,3.00,4,3,0,1,29.76
19,11,3.00,1.00,1.00,3.00,1,4,1,0,25.64
19,12,3.00,1.00,1.00,3.00,0,4,0,1,24.61
19,13,3.00,1.00,1.00,3.00,2,4,1,0,24.04
19,14,3.00,1.00,1.00,3.00,1,3,0,1,18.33
19,15,3.00,1.00,3.00,1.00,3,2,0,0,18.18
19,16,3.00,1.00,1.00,3.00,3,4,1,0,20.74
19,17,3.00,1.00,1.00,3.00,0,2,1,0,24.99
19,18,3.00,1.00,1.00,3.00,2,0,1,0,21.55
19,19,3.00,1.00,3.00,1.00,2,3,1,1,20.69
