15,0,3.00,3.00,3.00,3.00,0,3,0,1,14.87
15,1,3.00,3.00,3.00,3.00,3,1,1,0,17.87
15,2,3.00,3.00,3.00,3.00,4,1,1,0,25.47
15,3,3.00,3.00,3.00,3.00,4,0,1,0,23.29
15,4,3.00,3.00,3.00,3.00,1,4,0,1,18.68
15,5,3.00,3.00,3.00,3.00,3,2,1,0,28.35
15,6,3.00,3.00,3.00,3.00,2,0,1,0,24.23
15,7,3.00,3.00,3.00,3.00,0,1,1,0,22.19
15,8,3.00,3.00,3.00,3.00,0,4,0,1,25.21
15,9,3.00,3.00,3.00,3.00,2,3,0,1,22.37
15,10,3.00,3.00,3.00,3.00,2,4,1,0,31.57
15,11,3.00,3.00,3.00,3.00,3,4,1,0,35.56
15,12,3.00,3.00,3.00,3.00,4,2,1,0,28.50
15,13,3.00,3.00,3.00,3.00,0,2,0,1,20.61
15,14,3.00,3.00,3.00,3.00,1,3,0,1,17.82
15,15,3.00,3.00,3.00,3.00,3,0,1,0,18.78
15,16,3.00,3.00,3.00,3.00,2,1,1,0,14.81
15,17,3.00,3.00,3.00,3.00,1,2,0,1,16.58
15,18,3.00,3.00,3.00,3.00,1,0,0,1,11.61
15,19,3.00,3.00,3.00,3.00,4,3,0,1,23.33
