16,0,5.00,1.00,1.00,5.00,2,3,1,0,23.99
16,1,5.00,1.00,5.00,1.00,4,3,0,0,28.39
16,2,5.00,1.00,5.00,1.00,0,2,1,1,17.91
16,3,5.00,1.00,1.00,5.00,2,0,1,0,15.48
16,4,5.00,1.00,1.00,5.00,1,2,1,0,34.31
16,5,5.00,1.00,1.00,5.00,0,1,1,0,14.26
16,6,5.00,1.00,5.00,1.00,3,2,0,0,16.41
16,7,5.00,1.00,5.00,1.00,1,4,1,1,16.24
16,8,5.00,1.00,5.00,1.00,3,4,0,0,16.87
16,9,5.00,1.00,5.00,1.00,0,3,1,1,12.63
16,10,5.00,1.00,1.00,5.00,2,1,1,0,13.28
16,11,5.00,1.00,1.00,5.00,2,4,1,0,18.51
16,12,5.00,1.00,1.00,5.00,3,1,1,0,17.52
16,13,5.00,1.00,5.00,1.00,3,0,0,0,15.62
16,14,5.00,1.00,5.00,1.00,1,0,1,1,11.45
16,15,5.00,1.00,5.00,1.00,4,0,1,1,16.81
16,16,5.00,1.00,1.00,5.00,1,3,1,0,18.81
16,17,5.00,1.00,1.00,5.00,4,2,1,0,21.55
16,18,5.00,1.00,5.00,1.00,0,4,1,1,14.48
16,19,5.00,1.00,5.00,1.00,4,1,1,1,19.95
