6,0,6.00,4.00,6.00,4.00,0,1,1,1,15.51
6,1,6.00,4.00,4.00,6.00,2,0,1,0,22.31
6,2,6.00,4.00,4.00,6.00,0,4,0,1,27.35
6,3,6.00,4.00,6.00,4.00,2,1,0,0,24.04
6,4,6.00,4.00,6.00,4.00,2,3,1,1,21.00
6,5,6.00,4.00,4.00,6.00,0,2,1,0,28.69
6,6,6.00,4.00,4.00,6.00,3,4,0,1,26.27
6,7,6.00,4.00,4.00,6.00,1,3,0,1,23.39
6,8,6.00,4.00,6.00,4.00,3,1,0,0,23.62
6,9,6.00,4.00,4.00,6.00,1,2,1,0,19.72
6,10,6.00,4.00,6.00,4.00,1,0,1,1,13.92
6,11,6.00,4.00,4.00,6.00,3,2,0,1,23.40
6,12,6.00,4.00,4.00,6.00,4,0,1,0,21.36
6,13,6.00,4.00,6.00,4.00,0,3,1,1,19.78
6,14,6.00,4.00,6.00,4.00,2,4,1,1,20.75
6,15,6.00,4.00,6.00,4.00,4,3,0,0,29.38
6,16,6.00,4.00,4.00,6.00,4,2,1,0,28.45
6,17,6.00,4.00,6.00,4.00,4,1,0,0,31.92
6,18,6.00,4.00,6.00,4.00,1,4,1,1,25.44
6,19,6.00,4.00,6.00,4.00,3,0,0,0,29.51
