8,0,6.00,3.00,3.00,6.00,3,2,1,0,20.68
8,1,6.00,3.00,6.00,3.00,1,3,1,1,15.55
8,2,6.00,3.00,6.00,3.00,2,4,1,1,24.90
8,3,6.00,3.00,3.00,6.00,1,4,0,1,23.66
8,4,6.00,3.00,6.00,3.00,3,1,0,0,31.21
8,5,6.00,3.00,6.00,3.00,0,1,0,0,32.61
8,6,6.00,3.00,3.00,6.00,3,0,1,0,19.54
8,7,6.00,3.00,3.00,6.00,0,2,1,0,31.24
8,8,6.00,3.00,3.00,6.00,0,4,0,1,33.37
8,9,6.00,3.00,3.00,6.00,4,3,1,0,26.01
8,10,6.00,3.00,6.00,3.00,2,1,0,0,19.09
8,11,6.00,3.00,3.00,6.00,2,0,1,0,24.57
8,12,6.00,3.00,6.00,3.00,4,0,0,0,37.15
8,13,6.00,3.00,6.00,3.00,0,3,1,1,18.61
8,14,6.00,3.00,6.00,3.00,1,0,0,0,20.54
8,15,6.00,3.00,6.00,3.00,2,3,1,1,27.85
8,16,6.00,3.00,3.00,6.00,3,4,1,0,23.62
8,17,6.00,3.00,3.00,6.00,4,2,1,0,25.32
8,18,6.00,3.00,3.00,6.00,1,2,1,0,25.21
8,19,6.00,3.00,6.00,3.00,4,1,0,0,25.50
