13,0,2.00,1.00,2.00,1.00,1,2,1,1,20.14
13,1,2.00,1.00,1.00,2.00,0,2,1,0,39.12
13,2,2.00,1.00,1.00,2.00,2,3,1,0,27.50
13,3,2.00,1.00,2.00,1.00,1,3,1,1,21.01
13,4,2.00,1.00,2.00,1.00,0,3,1,1,30.54
13,5,2.00,1.00,1.00,2.00,0,4,1,0,28.95
13,6,2.00,1.00,1.00,2.00,3,1,1,0,26.39
13,7,2.00,1.00,2.00,1.00,0,1,1,1,32.63
13,8,2.00,1.00,1.00,2.00,1,4,1,0,36.94
13,9,2.00,1.00,1.00,2.00,2,0,1,0,32.78
13,10,2.00,1.00,1.00,2.00,4,2,1,0,27.91
13,11,2.00,1.00,1.00,2.00,1,0,1,0,23.89
13,12,2.00,1.00,1.00,2.00,2,1,1,0,20.38
13,13,2.00,1.00,2.00,1.00,3,0,1,1,31.15
13,14,2.00,1.00,2.00,1.00,3,2,1,1,41.56
13,15,2.00,1.00,2.00,1.00,4,0,0,0,24.53
13,16,2.00,1.00,2.00,1.00,3,4,0,0,31.19
13,17,2.00,1.00,2.00,1.00,4,1,0,0,35.11
13,18,2.00,1.00,2.00,1.00,4,3,1,1,28.20
13,19,2.00,1.00,2.00,1.00,2,4,0,0,29.05
