12,0,6.00,6.00,6.00,6.00,4,3,1,0,23.47
12,1,6.00,6.00,6.00,6.00,3,2,1,0,37.28
12,2,6.00,6.00,6.00,6.00,0,3,0,1,23.86
12,3,6.00,6.00,6.00,6.00,4,2,1,0,25.99
12,4,6.00,6.00,6.00,6.00,1,0,1,0,26.42
12,5,6.00,6.00,6.00,6.00,4,0,1,0,35.30
12,6,6.00,6.00,6.00,6.00,2,4,0,1,43.50
12,7,6.00,6.00,6.00,6.00,0,1,1,0,30.76
12,8,6.00,6.00,6.00,6.00,2,1,1,0,43.81
12,9,6.00,6.00,6.00,6.00,0,4,0,1,42.53
12,10,6.00,6.00,6.00,6.00,1,2,0,1,27.95
12,11,6.00,6.00,6.00,6.00,2,0,1,0,36.73
12,12,6.00,6.00,6.00,6.00,4,1,1,0,31.97
12,13,6.00,6.00,6.00,6.00,3,4,0,1,28.46
12,14,6.00,6.00,6.00,6.00,1,3,0,1,18.63
12,15,6.00,6.00,6.00,6.00,3,1,1,0,24.74
12,16,6.00,6.00,6.00,6.00,1,4,0,1,23.31
12,17,6.00,6.00,6.00,6.00,0,2,0,1,30.67
12,18,6.00,6.00,6.00,6.00,3,0,1,0,31.65
12,19,6.00,6.00,6.00,6.00,2,3,0,1,31.23
