18,0,1.00,1.00,1.00,1.00,3,2,1,0,21.75
18,1,1.00,1.00,1.00,1.00,4,1,1,0,20.52
18,2,1.00,1.00,1.00,1.00,4,2,1,0,38.18
18,3,1.00,1.00,1.00,1.00,1,4,1,0,29.00
18,4,1.00,1.00,1.00,1.00,0,3,1,0,27.16
18,5,1.00,1.00,1.00,1.00,3,1,1,0,20.80
18,6,1.00,1.00,1.00,1.00,2,0,0,1,34.50
18,7,1.00,1.00,1.00,1.00,2,3,0,1,28.64
18,8,1.00,1.00,1.00,1.00,0,2,1,0,22.03
18,9,1.00,1.00,1.00,1.00,0,4,0,1,19.20
18,10,1.00,1.00,1.00,1.00,2,1,1,0,19.48
18,11,1.00,1.00,1.00,1.00,4,3,1,0,28.85
18,12,1.00,1.00,1.00,1.00,1,2,0,1,14.98
18,13,1.00,1.00,1.00,1.00,2,4,0,1,25.39
18,14,1.00,1.00,1.00,1.00,0,1,1,0,23.53
18,15,1.00,1.00,1.00,1.00,3,0,1,0,24.17
18,16,1.00,1.00,1.00,1.00,1,3,0,1,15.60
18,17,1.00,1.00,1.00,1.00,3,4,1,0,20.30
18,18,1.00,1.00,1.00,1.00,1,0,0,1,24.49
18,19,1.00,1.00,1.00,1.00,4,0,1,0,23.01
