17,0,4.00,2.00,4.00,2.00,1,3,1,1,13.81
17,1,4.00,2.00,4.00,2.00,2,3,1,1,16.07
17,2,4.00,2.00,4.00,2.00,3,0,0,0,22.89
17,3,4.00,2.00,4.00,2.00,4,1,0,0,31.32
17,4,4.00,2.00,2.00,4.00,2,1,1,0,17.96
17,5,4.00,2.00,2.00,4.00,0,1,1,0,30.46
17,6,4.00,2.00,2.00,4.00,0,4,0,1,36.91
17,7,4.00,2.00,4.00,2.00,1,2,1,1,22.54
17,8,4.00,2.00,4.00,2.00,0,3,1,1,22.53
17,9,4.00,2.00,4.00,2.00,3,1,0,0,21.17
17,10,4.00,2.00,4.00,2.00,4,3,0,0,30.79
17,11,4.00,2.00,2.00,4.00,3,4,1,0,27.49
17,12,4.00,2.00,2.00,4.00,4,2,1,0,28.90
17,13,4.00,2.00,2.00,4.00,1,0,1,0,24.71
17,14,4.00,2.00,4.00,2.00,2,4,1,1,25.51
17,15,4.00,2.00,2.00,4.00,3,2,1,0,21.84
17,16,4.00,2.00,4.00,2.00,1,4,1,1,27.37
17,17,4.00,2.00,4.00,2.00,0,2,1,1,22.39
17,18,4.00,2.00,4.00,2.00,4,0,0,0,21.21
17,19,4.00,2.00,2.00,4.00,2,0,1,0,17.10
