23,0,6.0,5.0,4.0,2.5,6.0,5.0,4.0,2.5,42.09,0.0,0.0
23,1,6.0,5.0,3.0,1.5,6.0,5.0,3.0,1.5,29.89,0.0,0.0
23,2,5.5,3.5,2.0,0.5,5.5,3.5,2.0,0.5,36.61,0.0,0.0
23,3,6.0,4.5,3.5,2.0,3.5,6.0,4.5,2.0,43.66,4.0,2.375
23,4,5.0,2.0,1.0,0.5,5.0,2.0,1.0,0.5,40.09,0.0,0.0
23,5,6.0,5.5,2.5,1.0,6.0,5.5,2.5,1.0,29.03,0.0,0.0
23,6,5.5,4.0,3.5,3.0,5.5,3.5,4.0,3.0,64.35,2.0,0.125
23,7,6.0,5.0,4.0,1.0,6.0,5.0,4.0,1.0,97.05,0.0,0.0
23,8,6.0,5.0,2.0,1.0,6.0,5.0,2.0,1.0,39.87,0.0,0.0
23,9,4.5,3.5,2.5,0.5,3.5,4.5,2.5,0.5,41.21,2.0,0.5
23,10,6.0,5.0,4.5,2.5,4.5,6.0,5.0,2.5,59.33,4.0,0.875
23,11,5.5,5.0,4.5,1.5,4.5,5.0,5.5,1.5,62.26,4.0,0.5
23,12,5.0,4.5,1.0,0.5,5.0,4.5,1.0,0.5,29.06,0.0,0.0
23,13,5.5,3.0,2.5,1.0,5.5,2.5,3.0,1.0,23.46,2.0,0.125
23,14,4.5,3.0,2.0,1.5,4.5,3.0,2.0,1.5,27.07,0.0,0.0
