31,0,5.5,5.0,3.5,2.0,5.0,5.5,3.5,2.0,29.9,2.0,0.125
31,1,5.5,4.5,2.5,2.0,5.5,4.5,2.5,2.0,39.93,0.0,0.0
31,2,6.0,5.0,3.0,2.0,6.0,5.0,3.0,2.0,37.27,0.0,0.0
31,3,6.0,3.5,3.0,2.0,6.0,3.0,3.5,2.0,38.19,2.0,0.125
31,4,4.5,3.0,2.5,2.0,3.0,4.5,2.5,2.0,34.52,2.0,1.125
31,5,6.0,5.5,2.0,1.0,6.0,5.5,2.0,1.0,44.04,0.0,0.0
31,6,6.0,4.0,3.0,2.0,6.0,4.0,3.0,2.0,37.55,0.0,0.0
31,7,6.0,5.5,3.0,0.5,6.0,5.5,3.0,0.5,26.49,0.0,0.0
31,8,5.0,2.5,1.5,1.0,5.0,2.5,1.5,1.0,30.53,0.0,0.0
31,9,5.5,3.5,2.5,1.0,5.5,3.5,2.5,1.0,36.71,0.0,0.0
31,10,4.0,3.5,2.0,1.5,3.5,4.0,2.0,1.5,50.78,2.0,0.125
31,11,3.5,2.0,1.5,0.5,3.5,2.0,1.5,0.5,28.37,0.0,0.0
31,12,6.0,3.5,2.5,1.5,6.0,3.5,2.5,1.5,38.07,0.0,0.0
31,13,6.0,3.5,3.0,0.5,3.0,6.0,3.5,0.5,22.27,4.0,3.875
31,14,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,34.02,0.0,0.0
