4,0,6.0,4.5,4.0,1.0,6.0,4.5,4.0,1.0,54.92,0.0,0.0
4,1,6.0,4.5,3.0,2.5,4.5,6.0,3.0,2.5,89.06,2.0,1.125
4,2,5.5,2.5,2.0,1.0,5.5,2.0,2.5,1.0,65.0,2.0,0.125
4,3,5.5,2.5,2.0,0.5,5.5,2.0,2.5,0.5,53.86,2.0,0.125
4,4,2.5,2.0,1.5,1.0,1.5,2.5,2.0,1.0,87.41,4.0,0.375
4,5,6.0,4.5,3.5,2.5,6.0,3.5,4.5,2.5,94.86,2.0,0.5
4,6,4.5,3.0,1.5,0.5,4.5,1.5,3.0,0.5,84.99,2.0,1.125
4,7,4.5,4.0,3.5,3.0,4.5,4.0,3.0,3.5,54.06,2.0,0.125
4,8,6.0,4.5,2.5,1.0,6.0,4.5,2.5,1.0,56.38,0.0,0.0
4,9,6.0,4.0,2.0,0.5,6.0,4.0,2.0,0.5,45.17,0.0,0.0
4,10,4.5,3.5,1.5,0.5,4.5,3.5,1.5,0.5,40.79,0.0,0.0
4,11,6.0,5.0,4.0,3.0,5.0,4.0,6.0,3.0,58.25,4.0,1.5
4,12,4.5,4.0,3.0,1.5,4.5,4.0,3.0,1.5,70.32,0.0,0.0
4,13,6.0,5.5,5.0,3.5,3.5,5.0,5.5,6.0,111.64,8.0,3.25
4,14,6.0,4.5,3.5,1.5,6.0,4.5,1.5,3.5,51.88,2.0,2.0
