6,0,5.0,4.0,2.0,0.5,4.0,5.0,2.0,0.5,54.32,2.0,0.5
6,1,5.5,3.5,3.0,2.0,5.5,3.5,3.0,2.0,49.69,0.0,0.0
6,2,5.5,5.0,4.0,2.5,5.5,5.0,4.0,2.5,64.68,0.0,0.0
6,3,6.0,5.5,4.0,2.5,6.0,5.5,4.0,2.5,45.17,0.0,0.0
6,4,6.0,5.5,4.5,3.5,5.5,6.0,4.5,3.5,74.59,2.0,0.125
6,5,5.5,5.0,4.0,1.5,5.0,4.0,5.5,1.5,52.07,4.0,0.875
6,6,4.5,3.5,2.5,1.5,3.5,4.5,2.5,1.5,75.5,2.0,0.5
6,7,6.0,5.5,5.0,4.5,4.5,5.5,5.0,6.0,26.29,6.0,1.125
6,8,6.0,5.0,3.5,0.5,6.0,5.0,3.5,0.5,53.94,0.0,0.0
6,9,5.0,3.0,1.5,1.0,5.0,3.0,1.5,1.0,43.43,0.0,0.0
6,10,5.5,4.0,2.0,0.5,5.5,4.0,2.0,0.5,27.48,0.0,0.0
6,11,3.0,2.0,1.0,0.5,2.0,3.0,1.0,0.5,17.0,2.0,0.5
6,12,5.5,3.5,2.0,1.0,5.5,3.5,2.0,1.0,38.13,0.0,0.0
6,13,5.0,3.5,2.5,0.5,5.0,3.5,2.5,0.5,18.59,0.0,0.0
6,14,6.0,5.0,2.0,1.5,5.0,6.0,2.0,1.5,47.02,2.0,0.5
