21,0,5.50,3.50,1.00,0.50,5.50,3.50,1.00,0.50,23.17
21,1,6.00,4.00,2.00,1.00,6.00,4.00,2.00,1.00,34.03
21,2,4.00,3.00,2.00,0.50,4.00,3.00,2.00,0.50,29.59
21,3,5.50,4.50,3.00,2.50,5.50,3.00,4.50,2.50,31.07
21,4,5.00,4.00,3.00,1.00,5.00,4.00,3.00,1.00,54.51
21,5,5.50,4.50,3.00,2.00,5.50,4.50,3.00,2.00,28.07
21,6,4.00,3.50,3.00,2.00,4.00,3.50,2.00,3.00,55.90
21,7,4.50,3.50,2.00,1.50,4.50,3.50,2.00,1.50,34.43
21,8,3.50,2.50,2.00,1.00,2.50,3.50,2.00,1.00,25.16
21,9,5.50,3.50,2.50,2.00,5.50,3.50,2.50,2.00,32.68
21,10,6.00,5.00,4.50,3.00,6.00,4.50,5.00,3.00,51.22
21,11,5.50,4.50,2.50,1.50,5.50,4.50,2.50,1.50,20.83
21,12,6.00,5.50,4.50,4.00,5.50,6.00,4.50,4.00,33.21
21,13,5.00,3.00,2.50,0.50,5.00,2.50,3.00,0.50,19.90
21,14,5.50,4.00,3.50,1.50,5.50,3.50,4.00,1.50,20.54
