20,0,5.00,3.00,1.00,0.50,5.00,3.00,1.00,0.50,32.88
20,1,6.00,3.50,2.00,1.50,6.00,3.50,2.00,1.50,55.66
20,2,6.00,5.50,4.50,2.50,5.50,4.50,6.00,2.50,67.86
20,3,4.50,4.00,2.00,1.00,4.00,4.50,2.00,1.00,37.23
20,4,6.00,3.50,2.50,1.00,6.00,3.50,2.50,1.00,47.01
20,5,5.00,4.50,4.00,0.50,5.00,4.50,4.00,0.50,48.92
20,6,6.00,4.50,4.00,2.00,6.00,4.50,4.00,2.00,57.40
20,7,5.50,5.00,4.00,3.50,5.50,5.00,4.00,3.50,47.72
20,8,4.50,4.00,3.00,2.50,4.00,4.50,3.00,2.50,30.89
20,9,5.00,4.00,3.50,2.00,5.00,3.50,4.00,2.00,25.51
20,10,4.50,3.00,2.50,0.50,4.50,2.50,3.00,0.50,34.62
20,11,5.50,2.50,1.00,0.50,5.50,2.50,1.00,0.50,21.59
20,12,2.50,2.00,1.50,0.50,2.50,1.50,2.00,0.50,28.55
20,13,5.00,4.50,4.00,1.50,5.00,4.50,4.00,1.50,45.89
20,14,3.00,2.50,1.50,0.50,3.00,2.50,1.50,0.50,17.46
