17,0,5.5,3.0,2.5,1.5,5.5,3.0,2.5,1.5,60.45,0.0,0.0
17,1,5.5,4.5,2.0,1.0,5.5,4.5,2.0,1.0,44.56,0.0,0.0
17,2,3.5,2.0,1.0,0.5,3.5,2.0,1.0,0.5,47.05,0.0,0.0
17,3,5.0,3.5,2.5,1.0,5.0,3.5,2.5,1.0,41.43,0.0,0.0
17,4,5.5,3.5,3.0,1.5,5.5,3.5,3.0,1.5,49.91,0.0,0.0
17,5,6.0,4.5,3.0,1.5,4.5,6.0,3.0,1.5,45.35,2.0,1.125
17,6,6.0,4.5,2.0,1.0,4.5,6.0,2.0,1.0,65.25,2.0,1.125
17,7,5.5,4.5,1.5,1.0,4.5,5.5,1.5,1.0,35.74,2.0,0.5
17,8,5.5,5.0,2.0,1.0,5.0,5.5,2.0,1.0,20.74,2.0,0.125
17,9,5.5,2.0,1.5,0.5,5.5,1.5,2.0,0.5,40.01,2.0,0.125
17,10,4.0,3.5,3.0,1.5,3.0,4.0,3.5,1.5,44.0,4.0,0.375
17,11,5.5,5.0,3.5,0.5,5.0,5.5,3.5,0.5,35.62,2.0,0.125
17,12,6.0,5.5,4.5,1.0,6.0,4.5,5.5,1.0,49.85,2.0,0.5
17,13,4.0,3.0,2.5,0.5,4.0,2.5,3.0,0.5,60.75,2.0,0.125
17,14,4.5,3.0,1.5,1.0,4.5,3.0,1.5,1.0,63.16,0.0,0.0
