30,0,6.00,5.00,1.00,0.50,5.00,6.00,1.00,0.50,23.86
30,1,6.00,5.00,4.50,1.00,4.50,6.00,5.00,1.00,32.63
30,2,5.00,4.50,2.50,2.00,5.00,4.50,2.50,2.00,20.83
30,3,6.00,2.50,1.50,1.00,6.00,2.50,1.50,1.00,31.46
30,4,3.50,2.00,1.50,1.00,3.50,2.00,1.50,1.00,34.03
30,5,6.00,5.50,1.50,0.50,5.50,6.00,1.50,0.50,29.79
30,6,5.00,4.00,3.50,1.00,5.00,3.50,4.00,1.00,48.61
30,7,4.50,3.00,2.00,0.50,4.50,3.00,2.00,0.50,39.47
30,8,5.00,4.00,3.00,1.50,5.00,4.00,3.00,1.50,32.08
30,9,5.50,4.50,2.50,1.00,5.50,4.50,2.50,1.00,41.41
30,10,2.50,2.00,1.00,0.50,2.50,2.00,1.00,0.50,25.50
30,11,5.00,4.50,2.50,0.50,5.00,4.50,2.50,0.50,26.42
30,12,6.00,5.00,2.00,0.50,6.00,5.00,2.00,0.50,50.86
30,13,5.50,4.50,2.00,1.50,5.50,4.50,1.50,2.00,35.88
30,14,4.50,3.00,2.00,1.00,3.00,4.50,2.00,1.00,36.19
