8,0,5.50,4.00,2.00,1.00,4.00,5.50,2.00,1.00,21.87
8,1,6.00,2.50,1.50,0.50,6.00,2.50,1.50,0.50,37.71
8,2,4.50,3.50,3.00,2.00,4.50,3.50,3.00,2.00,77.27
8,3,6.00,1.50,1.00,0.50,6.00,1.50,1.00,0.50,23.31
8,4,5.50,4.00,3.00,2.00,5.50,4.00,3.00,2.00,66.69
8,5,5.50,5.00,3.50,2.50,5.50,5.00,3.50,2.50,47.22
8,6,4.50,4.00,3.50,1.00,4.50,4.00,3.50,1.00,49.94
8,7,6.00,3.00,2.00,1.50,6.00,3.00,2.00,1.50,38.13
8,8,6.00,5.50,4.00,0.50,6.00,5.50,4.00,0.50,23.61
8,9,5.50,4.50,1.00,0.50,4.50,5.50,1.00,0.50,33.05
8,10,5.00,4.00,2.50,2.00,4.00,5.00,2.50,2.00,46.80
8,11,4.00,2.50,2.00,1.00,4.00,2.00,2.50,1.00,39.04
8,12,5.00,4.00,3.50,3.00,4.00,5.00,3.50,3.00,69.71
8,13,4.50,2.50,1.50,1.00,4.50,2.50,1.50,1.00,65.51
8,14,6.00,5.50,2.50,1.50,5.50,6.00,2.50,1.50,42.01
