0,0,5.50,2.50,1.50,1.00,5.50,2.50,1.50,1.00,53.56
0,1,5.00,4.50,2.00,0.50,2.00,4.50,5.00,0.50,55.41
0,2,6.00,3.00,2.50,1.00,6.00,2.50,3.00,1.00,60.99
0,3,5.50,3.50,3.00,1.00,3.50,3.00,5.50,1.00,82.70
0,4,5.00,4.00,2.00,1.50,4.00,5.00,2.00,1.50,62.04
0,5,5.00,4.50,4.00,3.50,5.00,4.50,4.00,3.50,69.05
0,6,5.00,3.00,1.50,0.50,5.00,3.00,1.50,0.50,66.90
0,7,6.00,5.00,4.00,1.50,6.00,5.00,4.00,1.50,86.23
0,8,4.50,4.00,3.50,1.50,4.50,3.50,4.00,1.50,59.42
0,9,4.50,4.00,3.00,2.00,4.00,4.50,2.00,3.00,70.98
0,10,5.00,3.50,3.00,1.50,3.50,5.00,1.50,3.00,70.45
0,11,4.50,4.00,2.00,1.50,4.50,4.00,2.00,1.50,33.44
0,12,5.50,4.50,4.00,0.50,4.50,4.00,5.50,0.50,45.16
0,13,4.00,1.50,1.00,0.50,4.00,1.50,1.00,0.50,37.39
0,14,4.50,4.00,1.00,0.50,4.00,4.50,1.00,0.50,48.76
