1,0,5.5,4.5,3.5,2.5,5.5,4.5,3.5,2.5,57.02,0.0,0.0
1,1,5.0,4.5,2.5,1.0,4.5,2.5,5.0,1.0,49.21,4.0,2.625
1,2,5.0,4.5,4.0,2.0,5.0,4.5,4.0,2.0,57.37,0.0,0.0
1,3,6.0,5.0,3.5,2.0,5.0,3.5,6.0,2.0,101.71,4.0,2.375
1,4,4.5,3.5,3.0,1.5,3.5,4.5,3.0,1.5,75.25,2.0,0.5
1,5,5.5,5.0,4.5,4.0,5.0,5.5,4.5,4.0,101.16,2.0,0.125
1,6,3.5,2.5,1.0,0.5,2.5,3.5,0.5,1.0,66.92,4.0,0.625
1,7,4.5,3.0,2.5,1.5,2.5,4.5,3.0,1.5,61.8,4.0,1.625
1,8,4.0,3.5,3.0,1.0,4.0,3.5,3.0,1.0,80.53,0.0,0.0
1,9,4.5,4.0,2.5,1.0,4.0,4.5,2.5,1.0,56.14,2.0,0.125
1,10,3.5,3.0,2.0,1.5,3.5,3.0,2.0,1.5,94.15,0.0,0.0
1,11,6.0,4.5,2.0,0.5,6.0,4.5,2.0,0.5,93.46,0.0,0.0
1,12,6.0,5.0,3.5,1.0,3.5,6.0,5.0,1.0,67.57,4.0,2.375
1,13,6.0,5.0,4.5,1.5,6.0,4.5,5.0,1.5,80.63,2.0,0.125
1,14,5.5,5.0,4.5,3.5,4.5,3.5,5.5,5.0,60.72,8.0,1.625
