15,0,6.00,4.50,3.50,3.00,6.00,4.50,3.00,3.50,72.10
15,1,6.00,5.00,3.00,2.50,6.00,3.00,5.00,2.50,86.50
15,2,6.00,4.50,4.00,2.50,4.00,4.50,6.00,2.50,59.68
15,3,3.50,3.00,2.50,2.00,3.50,3.00,2.00,2.50,42.79
15,4,6.00,5.50,5.00,1.00,5.00,5.50,6.00,1.00,63.60
15,5,4.50,4.00,2.50,1.50,4.00,2.50,4.50,1.50,62.36
15,6,6.00,3.50,1.00,0.50,6.00,3.50,1.00,0.50,29.82
15,7,4.00,3.50,1.50,0.50,3.50,4.00,1.50,0.50,15.37
15,8,6.00,5.50,4.00,1.50,6.00,5.50,4.00,1.50,24.19
15,9,5.50,4.00,3.50,2.50,5.50,4.00,3.50,2.50,41.76
15,10,5.00,4.00,2.00,1.00,5.00,4.00,2.00,1.00,49.33
15,11,5.50,4.50,3.00,1.00,5.50,4.50,3.00,1.00,28.17
15,12,6.00,5.50,3.00,1.00,6.00,5.50,3.00,1.00,32.59
15,13,6.00,5.50,5.00,1.50,5.50,6.00,5.00,1.50,41.51
15,14,6.00,4.00,3.00,1.50,6.00,4.00,3.00,1.50,26.88
