2,0,5.00,4.50,2.00,1.50,5.00,4.50,2.00,1.50,83.73
2,1,6.00,4.00,1.50,0.50,6.00,4.00,1.50,0.50,47.64
2,2,4.50,4.00,3.50,2.50,4.00,4.50,3.50,2.50,79.58
2,3,4.50,2.00,1.50,0.50,4.50,1.50,2.00,0.50,42.21
2,4,6.00,3.50,3.00,1.50,3.00,6.00,3.50,1.50,43.91
2,5,6.00,5.50,4.00,3.00,6.00,4.00,3.00,5.50,111.67
2,6,4.00,3.50,2.00,0.50,3.50,4.00,2.00,0.50,79.15
2,7,4.00,2.00,1.50,0.50,4.00,2.00,1.50,0.50,41.59
2,8,5.50,2.00,1.50,1.00,5.50,2.00,1.50,1.00,50.98
2,9,6.00,4.50,1.00,0.50,6.00,4.50,1.00,0.50,48.28
2,10,6.00,2.00,1.50,0.50,6.00,2.00,1.50,0.50,23.42
2,11,6.00,2.50,2.00,0.50,6.00,2.50,2.00,0.50,49.77
2,12,5.50,3.50,1.50,0.50,5.50,3.50,1.50,0.50,48.74
2,13,4.50,2.00,1.00,0.50,4.50,2.00,0.50,1.00,41.36
2,14,5.50,5.00,4.50,1.00,5.50,5.00,4.50,1.00,70.09
