3,0,3.00,2.00,1.50,0.50,2.00,3.00,1.50,0.50,84.40
3,1,5.00,4.50,4.00,2.50,5.00,4.50,2.50,4.00,63.67
3,2,4.50,3.50,2.00,1.00,4.50,2.00,3.50,1.00,96.40
3,3,5.50,4.00,2.50,1.00,5.50,4.00,2.50,1.00,50.72
3,4,5.00,2.00,1.50,1.00,5.00,2.00,1.50,1.00,55.15
3,5,5.50,2.50,2.00,1.50,2.50,5.50,1.50,2.00,68.22
3,6,4.00,2.50,1.50,1.00,4.00,1.50,2.50,1.00,70.76
3,7,5.50,4.00,2.50,0.50,5.50,4.00,2.50,0.50,49.95
3,8,5.50,3.50,2.00,1.50,5.50,3.50,2.00,1.50,68.46
3,9,6.00,5.00,4.00,3.50,6.00,4.00,5.00,3.50,55.64
3,10,5.50,2.00,1.00,0.50,5.50,2.00,1.00,0.50,48.24
3,11,4.50,3.50,2.50,1.00,4.50,3.50,2.50,1.00,35.52
3,12,5.50,4.00,3.50,2.00,5.50,4.00,3.50,2.00,52.63
3,13,5.50,4.00,3.00,0.50,4.00,5.50,3.00,0.50,55.18
3,14,3.00,2.50,2.00,0.50,2.50,2.00,3.00,0.50,49.58
