17,0,5.50,3.00,2.50,1.50,5.50,3.00,2.50,1.50,60.45
17,1,5.50,4.50,2.00,1.00,5.50,4.50,2.00,1.00,44.56
17,2,3.50,2.00,1.00,0.50,3.50,2.00,1.00,0.50,47.05
17,3,5.00,3.50,2.50,1.00,5.00,3.50,2.50,1.00,41.43
17,4,5.50,3.50,3.00,1.50,5.50,3.50,3.00,1.50,49.91
17,5,6.00,4.50,3.00,1.50,4.50,6.00,3.00,1.50,45.35
17,6,6.00,4.50,2.00,1.00,4.50,6.00,2.00,1.00,65.25
17,7,5.50,4.50,1.50,1.00,4.50,5.50,1.50,1.00,35.74
17,8,5.50,5.00,2.00,1.00,5.00,5.50,2.00,1.00,20.74
17,9,5.50,2.00,1.50,0.50,5.50,1.50,2.00,0.50,40.01
17,10,4.00,3.50,3.00,1.50,3.00,4.00,3.50,1.50,44.00
17,11,5.50,5.00,3.50,0.50,5.00,5.50,3.50,0.50,35.62
17,12,6.00,5.50,4.50,1.00,6.00,4.50,5.50,1.00,49.85
17,13,4.00,3.00,2.50,0.50,4.00,2.50,3.00,0.50,60.75
17,14,4.50,3.00,1.50,1.00,4.50,3.00,1.50,1.00,63.16
