32,0,6.00,5.00,3.50,3.00,6.00,5.00,3.50,3.00,34.08
32,1,5.00,3.50,1.00,0.50,5.00,3.50,1.00,0.50,44.82
32,2,5.00,3.00,2.00,1.50,5.00,3.00,2.00,1.50,20.91
32,3,6.00,4.00,1.50,1.00,4.00,6.00,1.50,1.00,36.97
32,4,5.00,4.50,3.00,2.50,4.50,5.00,2.50,3.00,42.53
32,5,5.50,4.00,3.00,1.00,3.00,5.50,4.00,1.00,29.04
32,6,3.50,3.00,2.00,0.50,3.50,2.00,3.00,0.50,31.11
32,7,5.50,4.50,3.50,1.50,5.50,4.50,3.50,1.50,21.07
32,8,4.50,2.00,1.50,1.00,4.50,2.00,1.50,1.00,19.54
32,9,5.00,4.50,3.00,1.50,4.50,5.00,3.00,1.50,20.82
32,10,5.00,4.00,3.00,2.50,4.00,2.50,5.00,3.00,25.17
32,11,5.50,5.00,3.00,2.00,5.50,5.00,3.00,2.00,32.39
32,12,4.50,2.50,1.50,0.50,4.50,2.50,1.50,0.50,33.44
32,13,5.00,4.00,1.50,1.00,5.00,4.00,1.50,1.00,31.30
32,14,5.00,3.00,2.00,0.50,5.00,3.00,2.00,0.50,20.51
