2,0,5.0,4.5,2.0,1.5,5.0,4.5,2.0,1.5,83.73,0.0,0.0
2,1,6.0,4.0,1.5,0.5,6.0,4.0,1.5,0.5,47.64,0.0,0.0
2,2,4.5,4.0,3.5,2.5,4.0,4.5,3.5,2.5,79.58,2.0,0.125
2,3,4.5,2.0,1.5,0.5,4.5,1.5,2.0,0.5,42.21,2.0,0.125
2,4,6.0,3.5,3.0,1.5,3.0,6.0,3.5,1.5,43.91,4.0,3.875
2,5,6.0,5.5,4.0,3.0,6.0,4.0,3.0,5.5,111.67,4.0,2.375
2,6,4.0,3.5,2.0,0.5,3.5,4.0,2.0,0.5,79.15,2.0,0.125
2,7,4.0,2.0,1.5,0.5,4.0,2.0,1.5,0.5,41.59,0.0,0.0
2,8,5.5,2.0,1.5,1.0,5.5,2.0,1.5,1.0,50.98,0.0,0.0
2,9,6.0,4.5,1.0,0.5,6.0,4.5,1.0,0.5,48.28,0.0,0.0
2,10,6.0,2.0,1.5,0.5,6.0,2.0,1.5,0.5,23.42,0.0,0.0
2,11,6.0,2.5,2.0,0.5,6.0,2.5,2.0,0.5,49.77,0.0,0.0
2,12,5.5,3.5,1.5,0.5,5.5,3.5,1.5,0.5,48.74,0.0,0.0
2,13,4.5,2.0,1.0,0.5,4.5,2.0,0.5,1.0,41.36,2.0,0.125
2,14,5.5,5.0,4.5,1.0,5.5,5.0,4.5,1.0,70.09,0.0,0.0
