25,0,4.00,3.00,2.50,2.00,4.00,3.00,2.50,2.00,49.89
25,1,4.50,3.50,3.00,0.50,4.50,3.50,3.00,0.50,28.49
25,2,6.00,3.50,2.00,1.00,6.00,3.50,2.00,1.00,31.77
25,3,4.00,3.50,2.50,2.00,3.50,4.00,2.50,2.00,40.61
25,4,6.00,5.50,3.50,1.50,6.00,5.50,3.50,1.50,42.77
25,5,6.00,5.00,4.50,0.50,4.50,6.00,5.00,0.50,35.61
25,6,5.00,2.50,2.00,1.00,5.00,2.50,2.00,1.00,42.05
25,7,6.00,4.50,4.00,3.00,6.00,4.50,3.00,4.00,25.08
25,8,6.00,5.00,3.00,1.00,3.00,5.00,6.00,1.00,28.88
25,9,5.00,4.50,3.50,1.50,5.00,4.50,3.50,1.50,21.97
25,10,5.00,4.50,3.50,2.00,5.00,3.50,4.50,2.00,43.85
25,11,6.00,4.50,2.50,0.50,4.50,6.00,2.50,0.50,24.06
25,12,6.00,5.00,3.00,0.50,6.00,5.00,3.00,0.50,19.03
25,13,6.00,5.50,4.00,3.50,4.00,6.00,3.50,5.50,29.70
25,14,5.00,2.50,2.00,1.50,5.00,2.50,2.00,1.50,22.97
